arm,ab_var,ucb_var,eps_var,ucb_inf_var,mix_prop_var
4.0,3.769022127049883,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3601949823133257,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15700557780293253,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.1168509524557155,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.41212825191177,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.9149951127897933,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.4760769571914034,0.2467698336349403,1.4948835524294763,1.535604012655679,0.002332755314635204
1.0,0.21534162282570488,0.23294005327492087,0.2201080964967775,0.24058906864422963,0.23001224001002343
2.0,1.727783150589491,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,4.007699992628415,0.0,4.436164050772735,3.20581379695779,3.9624565445320603
4.0,3.769022127049883,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3601949823133257,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15700557780293253,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.1168509524557155,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.41212825191177,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.9149951127897933,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.4760769571914034,0.2467698336349403,1.4948835524294763,1.535604012655679,0.002332755314635204
1.0,0.21534162282570488,0.23273973669503736,0.2204697418698064,0.24037851688957868,0.22978327091589779
2.0,1.727783150589491,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,4.007699992628415,0.0,4.436164050772735,3.20581379695779,3.9624565445320603
4.0,3.802054036268252,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3601949823133257,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15700557780293253,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.1168509524557155,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.41212825191177,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.9149951127897933,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.4760769571914034,0.2467698336349403,1.4948835524294763,1.535604012655679,0.002332755314635204
1.0,0.21534162282570488,0.232543956081158,0.2202433753266003,0.24076729177878858,0.23065966423518958
2.0,1.727783150589491,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,4.007699992628415,0.0,4.436164050772735,3.20581379695779,3.9624565445320603
4.0,3.802054036268252,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3437698024651006,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15700557780293253,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.1168509524557155,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.41212825191177,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.9149951127897933,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.4760769571914034,0.2467698336349403,1.4948835524294763,1.535604012655679,0.002332755314635204
1.0,0.21534162282570488,0.2323340728396701,0.220773441485794,0.2405644088562182,0.23041603537931332
2.0,1.727783150589491,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,4.007699992628415,0.0,4.436164050772735,3.20581379695779,3.9624565445320603
4.0,3.802054036268252,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3437698024651006,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15704405165639074,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.1168509524557155,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.41212825191177,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.9149951127897933,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.4760769571914034,0.2467698336349403,1.4948835524294763,1.5438503674501232,0.002332755314635204
1.0,0.21534162282570488,0.23221160893444326,0.2205562913687666,0.2405644088562182,0.2308380607289746
2.0,1.727783150589491,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,4.007699992628415,0.0,4.436164050772735,3.20581379695779,3.9624565445320603
4.0,3.802054036268252,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3437698024651006,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15704405165639074,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.0904294273540374,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.41212825191177,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.9149951127897933,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.4760769571914034,0.2467698336349403,1.4948835524294763,1.5438503674501232,0.002332755314635204
1.0,0.21534162282570488,0.2320002188606845,0.22032478415942028,0.2403136258451738,0.2308380607289746
2.0,1.727783150589491,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,4.007699992628415,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.802054036268252,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3437698024651006,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15704405165639074,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.0904294273540374,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.416353195188412,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.9149951127897933,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.4760769571914034,0.2467698336349403,1.4948835524294763,1.5438503674501232,0.002332755314635204
1.0,0.21534162282570488,0.23179085727476315,0.22010757714769016,0.2401582015201472,0.23066075236811884
2.0,1.727783150589491,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,4.007699992628415,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.802054036268252,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3437698024651006,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15704405165639074,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.0904294273540374,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.416353195188412,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.8822732110838474,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.466099469693554,0.2467698336349403,1.4948835524294763,1.5438503674501232,0.002332755314635204
1.0,0.21534162282570488,0.232278959060495,0.22013757983173787,0.24019971318912542,0.23041721717729174
2.0,1.727783150589491,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,4.007699992628415,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.802054036268252,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3437698024651006,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15704405165639074,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.0904294273540374,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.416353195188412,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.8822732110838474,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.466099469693554,0.2467698336349403,1.4948835524294763,1.5438503674501232,0.002332755314635204
1.0,0.21813748021502358,0.23222041557659806,0.22019282785805155,0.2401226783942738,0.23017653853959957
2.0,1.727783150589491,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,4.007699992628415,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.802054036268252,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3437698024651006,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15704405165639074,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.0904294273540374,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.416353195188412,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.8822732110838474,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.466099469693554,0.2467698336349403,1.4948835524294763,1.5438503674501232,0.002332755314635204
1.0,0.21813748021502358,0.23241410702688448,0.22042765479039245,0.24017566039286845,0.23005682091441437
2.0,1.7162739294117815,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,4.007699992628415,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.802054036268252,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3437698024651006,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15704405165639074,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.0904294273540374,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.416353195188412,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.8822732110838474,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.466099469693554,0.2467698336349403,1.4948835524294763,1.544391867155465,0.002332755314635204
1.0,0.21813748021502358,0.23228344985357496,0.22062205530939732,0.24017566039286845,0.2298883197857353
2.0,1.7162739294117815,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,3.9830758279688068,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.802054036268252,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3437698024651006,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15704405165639074,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.0904294273540374,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.416353195188412,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.8822732110838474,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.466099469693554,0.2467698336349403,1.4948835524294763,1.544391867155465,0.002332755314635204
1.0,0.21813748021502358,0.23220199084438456,0.22037229650069562,0.23990767155073964,0.22969264596667263
2.0,1.7162739294117815,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,3.9830758279688068,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.8076210747472023,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.3437698024651006,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15704405165639074,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.0904294273540374,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.416353195188412,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.8822732110838474,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.466099469693554,0.2467698336349403,1.4948835524294763,1.544391867155465,0.002332755314635204
1.0,0.21813748021502358,0.23208159510018458,0.2201929718608524,0.24040077687842618,0.2297546327558831
2.0,1.7162739294117815,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,3.9830758279688068,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.8076210747472023,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.342113566618986,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15704405165639074,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.0904294273540374,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.416353195188412,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.8822732110838474,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.5023857700808065
0.0,1.466099469693554,0.2467698336349403,1.4948835524294763,1.547963979048053,0.002332755314635204
1.0,0.21813748021502358,0.23187073621452478,0.2200114393398284,0.24040077687842618,0.2297546327558831
2.0,1.7162739294117815,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.579745390911515
3.0,3.9830758279688068,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.8076210747472023,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.342113566618986,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15570771033626257,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.0904294273540374,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.416353195188412,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.8822732110838474,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.428674364530032
0.0,1.466099469693554,0.2467698336349403,1.4948835524294763,1.5433455001578795,0.002332755314635204
1.0,0.21813748021502358,0.23188757160046175,0.21997420531361478,0.24040077687842618,0.2297546327558831
2.0,1.7162739294117815,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.5494284672928595
3.0,3.9830758279688068,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.8076210747472023,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.342113566618986,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15570771033626257,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.1357369867113545,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.416353195188412,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.8822732110838474,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.428674364530032
0.0,1.466099469693554,0.2467698336349403,1.4948835524294763,1.536589149401091,0.002332755314635204
1.0,0.21813748021502358,0.23222467710408548,0.21972919091055088,0.24040077687842618,0.22960280461443966
2.0,1.7162739294117815,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.5494284672928595
3.0,3.9830758279688068,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.8076210747472023,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.342113566618986,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15570771033626257,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
7.0,3.1357369867113545,0.05788305668646874,4.978358400914589,1.313195989400106,3.6808254236023688
8.0,4.3997334853584995,4.1849999103835485,3.7025012414796077,2.7493665215206224,1.6810920494725319
9.0,3.8822732110838474,0.4271946630566836,2.0444188643781165,1.9864821765572027,3.428674364530032
0.0,1.466099469693554,0.2467698336349403,1.4948835524294763,1.536589149401091,0.002332755314635204
1.0,0.21813748021502358,0.23201644044838324,0.2199741003955568,0.24071924505002404,0.23005945654844678
2.0,1.7162739294117815,1.3309758055385121,1.4203117046996343,0.03539224921488672,1.5494284672928595
3.0,3.9830758279688068,0.0,4.436164050772735,3.20581379695779,3.849850914510251
4.0,3.8076210747472023,4.345285616822293,4.027665270092185,1.2318947355321874,3.9607005921614076
5.0,2.342113566618986,3.621303052109475,1.9247561504736623,2.973590465722371,1.615652960094694
6.0,0.15570771033626257,0.0,0.1968363128505797,0.0379966861927824,0.0745640396510275
